Stance on NN,,format,Date Received,Type of Filing,Submission Type,Proceeding ID,Filing URL,Name of Filers(s),Comment Text,Total Page Count,Source,Memo,Date in the Document,Network 1,Network 2,Network 3,Network 4,Network 5,Network 6,Network 7,Network 8,Network 9,Network 10,Network 11,Network 12,Network 13,Network 14,Network 15,Network 16,Network 17,Network 18,Network 19,Network 20,Network 21,Network 22,Network 23,Network 24,Network 25,Network 26,Network 27,Network 28,Network 29,Network 30,Network 31,Network 32,Network 33,Network 34,Network 35,Network 36,Network 37,Network 38,Network 39,Network 40,Network 41,Network 42,Network 43,Network 44,Network 45,Network 46,Network 47,Network 48,Network 49,Network 50,Network 51,Network 52,Network 53,Network 54,Network 55,Network 56,Network 57,Network 58,Network 59,Network 60,Network 61,Network 62,Network 63,Network 64,Network 65,Network 66,Network 67,Network 68,Network 69,Network 70,Network 71,Network 72,Network 73,Network 74,Network 75,Network 76,Network 77,Network 78,Network 79,Network 80,Network 81,Network 82,Network 83,Network 84,Network 85,Network 86,Network 87,Network 88,Network 89,Network 90,Network 91,Network 92
Anti,Solo,In person,7/21/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015694028,"Leap Wireless International, Inc.",Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015694028/1,,7/20/2010,Leap Wireless,Cricket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,12/17/2009,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015502999,"MetroPCS Communications, Inc.",Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015502999/1,,12/16/2009,MetroPCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,11/19/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016062040,"MetroPCS Communications, Inc.",Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6016062040/1,,11/18/2010,MetroPCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,11/22/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016062186,"MetroPCS Communications, Inc.",Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6016062186/1,,11/19/2010,MetroPCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,11/30/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016062626,"MetroPCS Communications, Inc.",Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6016062626/1,,11/29/2010,MetroPCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,12/1/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016062694,"MetroPCS Communications, Inc.",Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6016062694/1,,11/30/2010,MetroPCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,1/24/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015531757,Minority Media and Telecommunications Council,Refer to Attachment(s).,58,https://www.fcc.gov/ecfs/document/6015531757/1,,,Minority Media & Telecom Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,3/14/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015542932,Minority Media and Telecommunications Council,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015542932/1,,3/11/2010,Minority Media & Telecom Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,4/8/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015554708,Minority Media and Telecommunications Council,Refer to Attachment(s).,7,https://www.fcc.gov/ecfs/document/6015554708/3,,,Minority Media & Telecom Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,5/21/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015629817,Minority Media and Telecommunications Council,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015629817/1,,,Minority Media & Telecom Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,5/26/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015638805,Minority Media and Telecommunications Council,Refer to Attachment(s).,6,https://www.fcc.gov/ecfs/document/6015638805/2,,,Minority Media & Telecom Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,6/9/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015648116,Minority Media and Telecommunications Council,Refer to Attachment(s).,5,https://www.fcc.gov/ecfs/document/6015648116/2,,,Minority Media & Telecom Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,5/12/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015602123,Mobile Future,Refer to Attachment(s).,18,https://www.fcc.gov/ecfs/document/6015602123/1,,5/11/2010,Mobile Future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,12/10/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016063518,Mobile Future,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6016063518/1,,12/9/2010,Mobile Future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro (Neutral),Solo,In person,2/3/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015533645,"Motion Picture Association of America, Inc.",Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015533645/1,,2/2/2010,Motion Picture Association of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro (Neutral),Solo,In person,2/18/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015535561,"Motion Picture Association of America, Inc.",Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015535561/1,,2/17/2010,Motion Picture Association of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro (Neutral),Solo,In person,3/11/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015542486,"Motion Picture Association of America, Inc.",Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015542486/1,,3/10/2010,Motion Picture Association of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro (Neutral),Solo,In person,3/19/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015543496,"Motion Picture Association of America, Inc.",Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015543496/1,,3/18/2010,Motion Picture Association of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro (Neutral),Solo,In person,6/24/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015657743,"Motion Picture Association of America, Inc",Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015657743/1,,6/23/2010,Motion Picture Association of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro (Neutral),Solo,In person,8/27/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015953023,Linda Kinney,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015953023/1,,8/25/2010,Motion Picture Association of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pro (Neutral),Solo,In person,12/14/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016064300,Motion Picture Association of America,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6016064300/1,,12/14/2010,Motion Picture Association of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,12/7/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016063168,National Cable & Telecommunications Association,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6016063168/1,,,National Cable & Telecommunications Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,12/9/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016063391,National Cable & Telecommunications Association,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6016063391/1,,,National Cable & Telecommunications Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,12/10/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016063598,National Cable & Telecommunications Association,Refer to Attachment(s).,7,https://www.fcc.gov/ecfs/document/6016063598/1,,,National Cable & Telecommunications Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,12/14/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016064166,National Cable & Telecommunications Association,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6016064166/1,,,National Cable & Telecommunications Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,12/7/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016063149,PAETEC Communications,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6016063149/1,,12/6/2010,PAETEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,12/10/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016063481,PAETEC Communications,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6016063481/1,,12/8/2010,PAETEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,1/11/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015509507,QUALCOMM Incorporated,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015509507/1,,1/8/2010,Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,11/19/2009,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015499537,Qwest,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015499537/1,,,Qwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,11/23/2009,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015500013,Qwest,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015500013/1,,,Qwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,12/8/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016063236,Qwest,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6016063236/1,,,Qwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,12/9/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016063372,Qwest,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6016063372/1,,,Qwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,1/19/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015530829,Recording Industry Association of America,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015530829/1,,1/15/2010,Recording Industry Association of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,2/2/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015533435,Recording Industry Association of America,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015533435/1,,2/1/2010,Recording Industry Association of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,7/28/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015794986,Recording Industry Association of America,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015794986/1,,7/27/2010,Recording Industry Association of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,3/3/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015540704,Songwriters Guild of America,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015540704/1,,2/26/2010,Songwriters Guild of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,1/25/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015531856,https://www.fcc.gov/ecfs/document/6015524880/1,Refer to Attachment(s).,3,https://www.fcc.gov/ecfs/document/6015531856/1,,1/22/2010,Sony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,6/16/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015650542,Sony Electronics Inc.,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015650542/1,,6/15/2010,Sony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,12/22/2009,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015503633,Sony Pictures Entertainment Inc.,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015503633/1,,12/21/2009,Sony Pictures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,3/1/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015540133,Sony Pictures Entertainment,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015540133/1,,2/26/2010,Sony Pictures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,6/29/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015658487,Sprint Nextel Corporation,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015658487/1,,6/28/2010,Sprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,10/23/2009,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015294294,T-Mobile,Refer to Attachment(s).,22,https://www.fcc.gov/ecfs/document/6015294294/1,,10/23/2009,T-Mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,12/10/2009,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015502217,T-Mobile,Refer to Attachment(s).,13,https://www.fcc.gov/ecfs/document/6015502217/1,,12/8/2009,T-Mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,2/5/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015534168,"T-Mobile USA, Inc.",Refer to Attachment(s).,19,https://www.fcc.gov/ecfs/document/6015534168/1,,2/4/2010,T-Mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,3/4/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015541186,"T-Mobile USA, Inc.",Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015541186/1,,3/3/2010,T-Mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,3/5/2010,COMMENT,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015541324,"T-Mobile USA, Inc.",Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015541324/1,,3/3/2010,T-Mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,3/5/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015541502,"T-Mobile USA, Inc.",Refer to Attachment(s).,42,https://www.fcc.gov/ecfs/document/6015541502/1,,3/4/2010,T-Mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,3/12/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015542768,"T-Mobile USA, Inc.",Refer to Attachment(s).,19,https://www.fcc.gov/ecfs/document/6015542768/1,,3/11/2010,T-Mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,7/15/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015689844,"T-Mobile USA, Inc.",Refer to Attachment(s).,3,https://www.fcc.gov/ecfs/document/6015689844/1,,7/14/2010,T-Mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,7/16/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015692314,"T-Mobile USA, Inc.",Refer to Attachment(s).,3,https://www.fcc.gov/ecfs/document/6015692314/1,,7/16/2010,T-Mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,12/7/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016063147,"T-Mobile USA, Inc.",Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6016063147/1,,12/6/2010,T-Mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,6/9/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015648294,Time Warner Cable,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015648294/1,,6/8/2010,Time Warner Cable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,9/3/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016053630,Time Warner Cable,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6016053630/1,,9/2/2010,Time Warner Cable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,11/24/2009,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015500192,United States Telecom Association,Refer to Attachment(s).,14,https://www.fcc.gov/ecfs/document/6015500192/2,,,United States Telecom Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,7/7/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015659378,United States Telecom Association,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6015659378/1,,,United States Telecom Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,12/9/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016063353,United States Telecom Association,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6016063353/1,,,United States Telecom Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,12/14/2010,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6016064287,United States Telecom Association,Refer to Attachment(s).,1,https://www.fcc.gov/ecfs/document/6016064287/1,,,United States Telecom Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti,Solo,In person,10/28/2009,NOTICE OF EXPARTE,STANDARD,09-191,https://www.fcc.gov/ecfs/search/search-filings/filing/6015394653,Verizon,Refer to Attachment(s).,2,https://www.fcc.gov/ecfs/document/6015394653/1,,,Verizon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
